Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,Fix type (GPS),Fix type (GPS) valid,PACC H,PACC V,PACC 3D,EDOP,NDOP,VDOP,GDOP,DGPS,SVs Used,Carrier Range Status
1308,18:44:38.000 08/15/2024,41.88697817,-87.65894133,185.800,1.9,0.9,3D,Yes,10.593,18.027,20.909,,,1.7,,No,12,0
1309,18:44:39.000 08/15/2024,41.88697833,-87.65894017,186.200,1.9,1.0,3D,Yes,10.461,17.853,20.692,,,1.7,,No,12,0
1310,18:44:40.000 08/15/2024,41.88697733,-87.65894150,186.200,1.9,1.0,3D,Yes,10.356,17.724,20.528,,,1.7,,No,11,0
1311,18:44:41.000 08/15/2024,41.88697783,-87.65894150,186.500,1.9,1.0,3D,Yes,10.329,17.578,20.388,,,1.6,,No,12,0
1312,18:44:42.000 08/15/2024,41.88697683,-87.65894400,186.300,2.0,1.1,3D,Yes,10.395,17.578,20.422,,,1.6,,No,10,0
1313,18:44:43.000 08/15/2024,41.88697450,-87.65894450,186.600,11.0,3.8,3D,Yes,10.676,17.864,20.811,,,10.3,,No,5,0
1314,18:44:44.000 08/15/2024,41.88697883,-87.65894217,186.700,10.8,3.6,3D,Yes,11.046,18.160,21.256,,,10.2,,No,5,0
1315,18:44:45.000 08/15/2024,41.88698130,-87.65893740,186.951,100.0,100.0,,No,11.786,18.496,21.932,,,100.0,,No,0,0
1316,18:44:46.000 08/15/2024,41.88698370,-87.65893260,187.210,100.0,100.0,,No,12.861,18.841,22.812,,,100.0,,No,0,0
1317,18:44:47.000 08/15/2024,41.88698583,-87.65893950,186.900,3.7,1.4,3D,Yes,12.935,18.926,22.924,,,3.4,,No,6,0
1318,18:44:48.000 08/15/2024,41.88699283,-87.65894167,186.800,3.5,1.4,3D,Yes,13.129,19.020,23.111,,,3.2,,No,7,0
1319,18:44:49.000 08/15/2024,41.88698550,-87.65894117,186.800,2.6,1.1,3D,Yes,13.104,19.088,23.153,,,2.4,,No,9,0
1320,18:44:50.000 08/15/2024,41.88699167,-87.65895200,186.200,2.6,1.1,3D,Yes,13.123,19.159,23.222,,,2.4,,No,9,0
1321,18:44:51.000 08/15/2024,41.88699500,-87.65895517,186.200,2.7,1.3,3D,Yes,13.252,19.236,23.359,,,2.4,,No,8,0
1322,18:44:52.000 08/15/2024,41.88699433,-87.65895750,185.400,2.7,1.7,3D,Yes,13.515,19.241,23.513,,,2.1,,No,8,0
1323,18:44:53.000 08/15/2024,41.88698983,-87.65896000,185.100,3.0,1.8,3D,Yes,13.792,19.343,23.756,,,2.4,,No,7,0
1324,18:44:54.000 08/15/2024,41.88698433,-87.65896267,184.700,3.3,1.8,3D,Yes,14.092,19.494,24.054,,,2.8,,No,6,0
1325,18:44:55.000 08/15/2024,41.88698250,-87.65896533,184.500,3.3,1.8,3D,Yes,14.393,19.648,24.356,,,2.8,,No,6,0
1326,18:44:56.000 08/15/2024,41.88698667,-87.65896767,184.300,12.3,5.1,3D,Yes,14.644,19.905,24.711,,,11.1,,No,6,0
1327,18:44:57.000 08/15/2024,41.88699617,-87.65897183,184.100,12.3,5.1,3D,Yes,14.918,20.169,25.087,,,11.1,,No,6,0
1328,18:44:58.000 08/15/2024,41.88700567,-87.65897567,183.600,4.4,2.1,3D,Yes,15.168,20.340,25.373,,,3.8,,No,7,0
1329,18:44:59.000 08/15/2024,41.88701183,-87.65898317,183.600,12.3,5.1,3D,Yes,15.507,20.621,25.801,,,11.1,,No,6,0
1330,18:45:00.000 08/15/2024,41.88701280,-87.65898740,183.817,100.0,100.0,,No,16.368,20.985,26.614,,,100.0,,No,0,0
